CVP,PCWP,HIST,TPR,BP,CO,HRBP,HREK,HRSA,PAP,SAO2,FIO2,PRSS,ECO2,MINV,MVS,HYP,LVF,APL,ANES,PMB,INT,KINK,DISC,LVV,STKV,CCHL,ERLO,HR,ERCA,SHNT,PVS,ACO2,VALV,VLNG,VTUB,VMCH
3,3,1,2,2,1,1,3,3,3,1,2,2,2,1,1,1,1,1,2,1,2,1,1,3,3,1,1,1,2,2,1,2,1,2,1,1
3,3,1,2,2,3,2,2,2,3,2,2,2,2,4,3,1,1,1,2,1,2,2,1,3,3,1,1,3,1,2,2,3,4,4,2,3
3,3,1,1,3,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,1,2,2,4,4,2,3
2,2,2,3,2,2,1,1,1,1,2,2,1,4,4,3,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,3,2,2,2,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,1,1,3,2,2,3,1,1,3,2,2,1,1,4,3,2,1,1,1,1,2,1,1,1,2,1,2,3,2,1,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,2,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,3,3,4,2,3
3,3,1,3,1,1,1,1,1,1,2,2,2,4,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,3,1,1,3,1,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,4,2
2,3,1,2,2,1,1,1,1,3,2,2,2,2,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,1,4,4,2,3
3,3,1,1,1,2,1,1,1,3,2,2,1,2,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,3,4,4,2,3
3,3,1,2,2,2,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,2,1,2,4,2
3,3,1,3,1,1,1,1,1,3,1,2,2,2,1,1,2,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,1,1
3,3,1,3,1,1,1,3,3,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,2,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,1,1,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,3,3,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,1,1,3,2,2,2,3,2,2,4,2,2,3,1,1,1,1,1,1,1,2,1,3,2,1,3,1,2,2,3,2,4,4,3
3,3,1,2,2,1,1,1,1,2,2,1,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
1,1,1,3,2,2,1,1,1,3,2,2,3,2,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,3,4,4,2,3
3,3,1,3,3,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
2,2,2,1,3,2,2,2,2,3,2,2,2,4,4,3,1,2,1,1,1,2,1,1,2,2,2,1,3,1,2,2,2,4,4,2,3
3,1,2,1,2,2,2,2,2,3,2,2,2,4,3,3,2,2,1,1,1,2,1,1,2,2,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,4,2,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,2,2,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,2,3,3,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,2,3,3,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,3,2,1,3,1,2,1,2,1,2,4,3
3,3,1,2,2,1,1,1,1,3,1,2,2,2,1,3,1,1,1,2,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,1,3
3,3,1,3,2,1,1,1,1,3,2,1,1,4,2,3,1,1,1,2,1,1,1,1,3,3,1,1,1,1,2,2,2,2,4,2,3
3,3,1,1,3,3,2,2,2,2,2,1,2,4,4,3,1,1,1,1,1,2,2,1,3,3,2,1,3,1,2,2,2,4,4,2,3
2,2,1,1,3,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,2,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,1,2,2,2,4,4,2,3
3,1,1,3,2,2,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,2,4,4,2,3
3,3,1,2,2,1,1,1,3,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,1,2,1,2,4,3
3,3,1,1,3,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,1,3,3,2,1,1,1,2,1,2,1,2,4,4
1,1,1,2,2,1,1,1,1,1,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,3,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,3,2,2,2,3,2,2,3,2,3,3,1,1,1,1,1,2,1,1,3,3,1,1,3,1,2,2,3,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,3,3,3,2,2,2,4,4,1,1,1,1,1,1,2,2,1,3,3,1,1,1,2,2,2,2,4,4,1,1
2,3,1,3,3,3,3,1,1,3,2,1,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,2,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,1,2,2,2,1,1,1,1,1,2,1,2,1,1,3,3,2,1,3,1,2,1,2,1,2,1,1
3,3,1,1,3,3,2,3,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,2,2,2,2,4,4,4,4
3,2,1,1,3,3,2,2,2,3,1,2,1,2,1,3,1,1,1,2,1,2,1,2,3,3,2,1,3,1,2,1,2,1,2,4,3
3,3,1,1,3,3,2,1,1,3,3,2,2,4,4,3,1,1,1,1,1,2,2,1,3,3,2,1,3,2,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,2,2,2,1,1,1,3,2,2,2,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,3,3,2,1,1
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,3,3,3,1,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,2,2,1,2,1,2,1,1
2,2,2,3,2,2,1,1,1,3,2,2,1,4,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,2,3
1,1,1,1,3,2,2,1,2,3,2,2,3,2,4,3,2,1,1,1,1,2,1,1,1,2,2,1,3,1,2,2,3,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,3,1,1,1,1,1,3,2,1,4,4,4,2,2,1,1,2,1,2,2,1,1,3,1,1,1,1,2,2,2,4,4,4,2
3,3,1,2,2,1,1,1,1,2,2,1,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
2,2,2,2,2,2,1,3,3,3,2,2,1,4,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,4,4,2,3
3,1,1,1,2,3,2,2,3,3,2,2,3,4,4,3,2,1,1,1,1,2,1,1,1,3,2,1,3,2,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,4,4
3,3,1,2,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,2,2,4,4,4,3,1,1,1,2,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,3,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
1,1,1,1,1,2,2,2,2,3,1,2,2,2,1,3,2,1,1,1,1,2,1,2,1,3,2,1,3,1,2,1,2,1,2,1,1
3,1,1,2,2,1,1,1,1,3,2,2,1,2,3,3,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,3,3,4,2,3
3,3,1,3,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,4,4
3,3,1,1,3,3,2,2,2,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,3,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,3,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,1,3,1,1,2,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,2,1,1,2,2,2,4,4,4,4
1,1,2,3,2,2,1,1,1,2,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,3,1,1,1,3,2,2,1,2,4,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,2,3,4,4,4,3
3,3,1,1,1,3,2,3,1,3,2,2,1,4,4,3,1,1,1,2,1,2,1,1,3,3,2,1,3,2,2,2,2,4,4,2,3
3,2,2,2,2,2,1,3,3,3,1,2,3,2,1,3,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
2,2,1,1,1,1,1,1,1,3,2,1,2,2,4,3,1,1,1,1,1,2,1,1,2,3,1,1,1,1,2,2,3,4,4,2,3
3,1,1,1,1,3,2,2,2,3,2,2,2,2,4,3,2,1,1,1,1,2,1,1,1,3,2,1,3,1,2,2,3,4,4,2,3
3,3,1,1,1,3,2,2,2,1,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,1,2,1,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,2,2,2,3
3,3,1,2,2,3,1,3,3,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,2,1,1,1,2,2,1,2,1,2,4,2
2,2,2,3,2,2,3,1,1,2,2,2,2,4,4,3,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,1,1,1,1,3,2,2,3,4,2,3,1,1,1,1,1,2,1,1,3,3,2,1,1,1,1,2,2,4,4,2,3
1,1,1,2,2,1,1,1,1,3,2,2,2,2,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,3,4,4,2,3
3,3,1,2,2,1,1,1,1,1,2,2,3,4,4,3,1,1,1,1,2,2,1,1,3,3,1,1,1,1,1,2,2,4,4,2,3
3,3,1,2,2,3,2,2,2,3,1,2,2,2,1,1,2,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,2,1,2,1,1
3,3,1,1,1,1,2,2,2,3,2,2,1,1,4,3,1,1,1,1,1,2,1,1,3,1,2,1,3,1,2,2,3,4,4,2,3
3,1,1,3,2,3,2,2,2,3,2,2,1,4,4,2,2,1,1,1,1,2,1,1,1,3,1,1,3,1,2,2,2,4,4,4,2
1,1,1,1,3,2,1,3,3,3,2,1,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,4,4,2,3
3,3,1,3,3,3,2,3,2,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,2,2,2,2,4,4,2,3
2,2,2,3,3,3,1,1,2,3,2,2,1,2,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,3,4,4,2,3
3,3,1,3,2,3,2,2,2,3,1,2,2,2,1,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,2,1,2,1,3
2,2,2,3,3,3,1,1,1,3,2,2,2,2,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,3,4,4,2,3
3,3,1,3,1,3,2,3,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,2,2,2,2,4,4,2,3
3,3,1,3,3,3,2,2,2,1,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,2,2,3,4,4,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,2,2,2,4,4,1,1
3,1,1,3,3,3,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,1,2,1,2,1,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,2,1,2,4,4
1,1,1,2,2,1,1,1,1,3,2,1,2,4,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,3,3,3,2,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,1,2,1,2,1,2,2,2,4,4,2,3
2,2,2,2,2,2,1,1,1,3,2,2,1,4,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,3,3,3,2,2,1,1,2,1,1,1,1,2,1,2,1,2,3,3,1,1,1,2,2,2,2,2,1,3,1
3,3,1,2,2,2,1,3,2,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,2,1,2,2,2,4,4,2,3
3,3,2,1,2,2,2,2,2,3,2,2,1,4,4,3,2,2,1,2,1,2,1,1,3,2,2,1,3,1,2,2,2,4,4,2,3
1,1,1,1,1,1,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,3,3,2,2,2,1,1,2,2,4,4,3,1,1,1,1,2,2,1,1,3,3,2,1,3,1,1,2,2,4,4,2,3
1,1,1,1,3,2,2,2,2,3,2,2,3,2,4,3,2,1,1,1,1,2,1,1,1,2,2,1,3,1,2,2,3,4,4,2,3
3,3,1,3,1,1,1,3,3,3,1,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,2,2,1,2,1,4,2,3
1,1,1,2,2,1,1,1,1,3,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,2,1,1
3,2,1,3,1,1,1,1,1,3,1,2,2,2,1,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,1,2,1,2,1,1
3,3,1,3,3,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,3,1,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
1,1,1,1,3,3,2,2,2,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,3,2,2,2,3,2,2,1,2,4,3,1,1,1,1,1,3,1,1,3,3,1,1,3,1,1,2,2,2,2,2,3
3,3,1,3,1,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,2,2,3,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,1,2,2,2,3,1,2,1,2,1,3,1,1,1,1,1,2,1,1,3,1,2,1,3,1,2,1,2,1,2,2,3
3,3,1,3,1,1,1,1,1,3,3,1,1,2,1,2,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,3,2,1,2,4,2
2,2,2,1,2,2,1,1,1,3,2,1,2,2,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,4,4,2,3
3,1,1,3,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,1,2,1,2,1,3,1,1,1,1,2,1,2,1,2,4,4
3,3,1,3,3,1,3,1,1,3,1,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,1,2,1,1,2,1,2,1,2,1,1
1,1,1,3,2,1,1,1,1,3,2,2,2,4,4,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,3,2,2,1,1,1,3,2,1,1,2,2,3,2,1,1,2,1,3,1,1,1,2,1,1,1,1,1,2,2,2,2,2,3
3,3,1,1,1,3,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
2,1,2,3,2,2,2,2,3,3,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,3,2,2,1,2,1,2,4,2
3,3,1,3,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,1,2,1,2,4,3
3,3,1,2,2,1,1,1,1,3,2,2,2,2,3,3,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,2,3,3,4,4,2
3,3,1,1,1,3,2,2,2,3,2,1,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,1,2,2,2,4,4,2,3
3,3,1,3,1,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,1,2,1,2,4,3
1,1,1,3,1,1,1,1,1,2,2,2,3,2,4,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,3,4,4,2,3
3,3,1,1,1,1,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,2,1,1,3,3,2,1,1,1,2,1,2,1,2,4,2
3,3,1,2,2,1,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,2,1,3,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,1,3,2,2,2,2,3,1,2,1,2,4,3,2,1,1,1,1,2,1,1,1,2,2,1,3,1,2,1,3,1,4,2,3
3,2,1,3,1,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,2,2,4,4,4,3
3,1,1,3,2,2,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,4,4,2,3
3,1,1,3,1,1,1,1,1,3,2,2,3,4,4,3,2,1,1,1,2,2,1,1,1,3,1,1,1,1,1,2,2,4,4,2,3
2,3,1,3,1,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,1,3,2,1,2,1,3,1,1,1,1,2,2,1,2,3,3,2,1,3,1,1,1,2,1,2,4,3
3,3,1,1,2,2,1,1,1,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,3,2,2,2,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,1,1,3,1,2,2,2,4,4,2,3
3,3,1,3,3,1,1,3,3,3,2,2,2,4,4,3,1,1,1,2,1,2,1,1,3,3,1,1,1,2,2,2,2,4,4,2,3
1,1,1,3,2,2,1,3,3,3,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,4,2
3,3,1,3,1,1,1,1,1,3,2,2,3,1,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,1,1,3,2,2,2,3,1,2,2,4,1,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,3,1,2,1,1
1,1,1,2,2,1,1,3,3,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,2,2,2,2,4,4,2,3
3,1,1,3,1,1,1,1,1,3,2,2,1,2,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,3,4,4,2,3
3,3,1,1,1,3,2,2,2,3,2,1,4,4,4,3,1,1,1,2,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,3,3,3,2,2,2,2,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
2,2,2,1,2,2,3,1,1,3,2,2,3,4,4,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,2,3
2,2,2,3,2,2,1,1,3,3,1,2,2,2,1,3,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,3
3,3,1,1,1,1,1,1,1,3,2,2,2,3,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,3,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,4,4,2,3
3,2,1,1,3,3,2,2,2,3,2,2,3,4,4,3,2,1,1,2,1,2,1,1,3,3,2,1,3,1,2,2,2,4,4,2,3
3,3,1,1,3,3,2,2,2,3,1,2,1,4,1,2,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,3,1,2,4,2
3,3,1,1,1,2,3,2,2,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,3,2,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,2,4,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,2,2,2,1,2,4,3,1,1,2,2,1,2,1,1,3,3,1,1,1,1,2,2,3,4,4,2,3
3,3,1,2,2,1,3,1,1,3,2,2,1,4,2,3,1,1,1,1,1,1,1,1,3,3,1,2,1,1,2,2,2,4,4,2,3
2,2,1,3,1,1,1,3,3,3,2,2,2,2,3,3,1,1,1,2,1,3,1,2,2,3,1,1,1,2,1,2,3,3,4,4,3
1,1,1,2,2,1,1,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
1,1,1,3,1,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,1,1,1,1,1,2,1,2,1,2,4,3
2,2,2,2,2,2,1,1,3,3,2,2,1,4,4,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,4,4,4,2
3,2,1,1,3,3,2,2,2,3,3,1,1,2,1,3,1,1,1,1,1,2,1,2,3,3,2,1,3,1,2,3,2,1,2,4,3
1,1,1,1,1,3,2,2,2,3,2,2,3,4,4,3,1,1,1,1,1,2,1,1,1,3,2,1,3,1,2,2,2,4,4,2,3
1,1,1,3,1,1,1,1,1,3,2,2,2,4,4,3,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,2,1,3,3,2,2,2,3,1,2,3,2,1,1,1,1,1,1,1,2,1,1,3,3,2,1,3,1,2,1,2,1,2,1,1
1,1,1,2,2,2,2,1,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,1,1,3,2,2,2,2,4,4,4,4
3,3,1,3,1,1,1,1,1,3,3,2,3,2,4,3,1,1,1,1,1,2,1,1,3,3,1,1,1,1,2,3,3,4,4,2,3
1,1,1,3,1,1,1,1,1,3,2,2,1,4,4,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,2,1,1,1,1,3,2,2,1,4,4,3,1,1,1,2,1,2,1,1,3,3,1,1,1,1,2,2,2,4,4,2,3
3,3,1,3,1,1,3,1,1,3,2,2,2,4,4,3,2,1,1,1,1,2,1,1,3,3,1,2,1,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,1,2,1,2,1,3,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,1,2,1,2,4,3
1,1,1,1,2,2,2,2,1,3,2,2,1,4,4,3,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,4,4,4,3
2,2,2,2,2,2,1,1,1,3,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1
3,3,1,2,2,1,1,1,1,3,2,2,4,4,2,3,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,2,4,4,3
3,3,1,1,3,2,2,2,2,3,2,2,1,4,4,3,2,1,1,1,1,2,1,1,1,2,2,1,3,1,2,2,2,4,4,2,3
3,3,1,2,2,1,1,1,1,3,2,2,3,3,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,3,3,3,2,3
